X,Y,ID,NAME,ADDRESS,CITY,STATE,TELEPHONE,TYPE,COUNTY,COUNTRY,LATITUDE,LONGITUDE,OWNER
-88.23034708,35.22793112,6938372,HARDIN MEDICAL CENTER,935 WAYNE RD.,SAVANNAH,TN,(731) 926-8121,GENERAL ACUTE CARE,HARDIN,USA,35.22793112,-88.23034708,GOVERNMENT - LOCAL
-121.4705307,45.72237924,1798672,SKYLINE HOSPITAL,211 SKYLINE DR,WHITE SALMON,WA,(509) 493-1101,CRITICAL ACCESS,KLICKITAT,USA,45.72237924,-121.4705307,GOVERNMENT - DISTRICT/AUTHORITY
-120.811106,45.82018033,3198620,KLICKITAT VALLEY HEALTH,310 SOUTH ROOSEVELT,GOLDENDALE,WA,(509) 773-4022,CRITICAL ACCESS,KLICKITAT,USA,45.82018033,-120.811106,GOVERNMENT - DISTRICT/AUTHORITY
-116.2603895,46.49175673,583544,IDAHO STATE HOSPITAL NORTH,300 HOSPITAL DRIVE,OROFINO,ID,(208) 476-4511,PSYCHIATRIC,CLEARWATER,USA,46.49175673,-116.2603895,GOVERNMENT - STATE
-116.1306131,47.54639827,3483837,SHOSHONE MEDICAL CENTER,25 JACOB'S GULCH ROAD,KELLOGG,ID,(208) 784-1221,GENERAL ACUTE CARE,SHOSHONE,USA,47.54639827,-116.1306131,GOVERNMENT - DISTRICT/AUTHORITY
-116.5675792,47.31465952,1283861,BENEWAH COMMUNITY HOSPITAL,229 SOUTH SEVENTH STREET,ST. MARIES,ID,(208) 245-5551,GENERAL ACUTE CARE,BENEWAH,USA,47.31465952,-116.5675792,GOVERNMENT - LOCAL
-117.2844613,45.43236526,6697828,WALLOWA MEMORIAL HOSPITAL,601 MEDICAL PARKWAY,ENTERPRISE,OR,NOT AVAILABLE,CRITICAL ACCESS,WALLOWA,USA,45.43236526,-117.2844613,GOVERNMENT - DISTRICT/AUTHORITY
-122.6859712,45.49894631,2797223,OHSU HOSPITAL AND CLINICS,3181 SW SAM JACKSON PARK ROAD,PORTLAND,OR,NOT AVAILABLE,GENERAL ACUTE CARE,MULTNOMAH,USA,45.49894631,-122.6859712,GOVERNMENT - DISTRICT/AUTHORITY
-116.1272166,45.92706836,1983530,SYRINGA HOSPITAL & CLINICS,607 WEST MAIN,GRANGEVILLE,ID,(208) 983-1700,GENERAL ACUTE CARE,IDAHO,USA,45.92706836,-116.1272166,GOVERNMENT - DISTRICT/AUTHORITY
-119.5486594,45.35589942,3197836,PIONEER MEMORIAL HOSPITAL,564 E PIONEER DRIVE,HEPPNER,OR,NOT AVAILABLE,GENERAL ACUTE CARE,MORROW,USA,45.35589942,-119.5486594,GOVERNMENT - DISTRICT/AUTHORITY
-116.0493791,44.51836988,4383611,CASCADE MEDICAL CENTER,402 OLD STATE HIGHWAY 1330,CASCADE,ID,(208) 382-4242,GENERAL ACUTE CARE,VALLEY,USA,44.51836988,-116.0493791,GOVERNMENT - DISTRICT/AUTHORITY
-113.891747,45.17328967,3883467,STEELE MEMORIAL MEDICAL CENTER,203 S. DAISY,SALMON,ID,(208) 756-5600,CRITICAL ACCESS,LEMHI,USA,45.17328967,-113.891747,GOVERNMENT - LOCAL
-78.86488695,42.8992051,3414263,ROSWELL PARK CANCER INSTITUTE,666 ELM STR,BUFFALO,NY,(716) 845-2300,GENERAL ACUTE CARE,ERIE,USA,42.8992051,-78.86488695,GOVERNMENT - DISTRICT/AUTHORITY
-77.60599645,43.1352912,5014620,HIGHLAND HOSPITAL,1000 SOUTH AVE,ROCHESTER,NY,(585) 473-2200,GENERAL ACUTE CARE,MONROE,USA,43.1352912,-77.60599645,GOVERNMENT - DISTRICT/AUTHORITY
-112.529509,37.05445725,884741,KANE COUNTY HOSPITAL,355 NORTH MAIN STREET,KANAB,UT,(435) 644-5811,CRITICAL ACCESS,KANE,USA,37.05445725,-112.529509,GOVERNMENT - DISTRICT/AUTHORITY
-122.564431,47.18095643,15098498,CHILD STUDY AND TREATMENT CENTER,8805 STEILACOOM BOULEVARD SW,LAKEWOOD,WA,(253) 756-2504,PSYCHIATRIC,PIERCE,USA,47.18095643,-122.564431,GOVERNMENT - STATE
-86.78549015,35.46504749,15637091,MARSHALL MEDICAL CENTER,1080 NORTH ELLINGTON PARKWAY,LEWISBURG,TN,(931) 359-6276,CRITICAL ACCESS,MARSHALL,USA,35.46504749,-86.78549016,GOVERNMENT - LOCAL
-103.2716883,44.07420252,4557702,RAPID CITY HOSPITAL,3200 CANYON LAKE DRIVE,RAPID CITY,SD,(605) 355-2200,CRITICAL ACCESS,PENNINGTON,USA,44.07420252,-103.2716884,GOVERNMENT - FEDERAL
-74.03806184,41.15907557,10310970,SUMMIT PARK HOSPITAL & NURSING CARE CENTER,50 SANATORIUM ROAD,POMONA,NY,(845) 364-2150,LONG TERM CARE,ROCKLAND,USA,41.15907557,-74.03806184,GOVERNMENT - LOCAL
-77.71631192,39.66242734,3821742,WESTERN MARYLAND CENTER,1500 PENNSYLVANIA AVE,HAGERSTOWN,MD,(301) 745-4140,LONG TERM CARE,WASHINGTON,USA,39.66242734,-77.71631192,GOVERNMENT - STATE
-78.1310725,42.75430004,15814550,WYOMING COUNTY COMMUNITY HOSPITAL,400 N MAIN ST,WARSAW,NY,(585) 786-8940,GENERAL ACUTE CARE,WYOMING,USA,42.75430004,-78.1310725,GOVERNMENT - LOCAL
-87.58695313,40.12327171,2461832,VETERANS AFFAIRS ILLIANA HEALTH CARE SYSTEM,1900 E. MAIN,DANVILLE,IL,(217) 554-3000,MILITARY,VERMILION,USA,40.12327171,-87.58695313,GOVERNMENT - FEDERAL
-84.24430076,44.26380231,11348661,WEST BRANCH REGIONAL MEDICAL CENTER,2463 SOUTH M-30,WEST BRANCH,MI,NOT AVAILABLE,GENERAL ACUTE CARE,OGEMAW,USA,44.26380231,-84.24430076,GOVERNMENT - LOCAL
-73.95462317,40.76304744,116610021,ROCKEFELLER UNIVERSITY HOSPITAL,1230 YORK AVENUE,NEW YORK,NY,(212) 327-7511,GENERAL ACUTE CARE,NEW YORK,USA,40.76304744,-73.95462317,GOVERNMENT - STATE
-73.92928204,41.23701881,10510548,VA MEDICAL CENTER - MONTROSE CAMPUS,2094 ALBANY POST RD,MONTROSE,NY,NOT AVAILABLE,MILITARY,WESTCHESTER,USA,41.23701881,-73.92928204,GOVERNMENT - FEDERAL
-76.13895418,43.0388312,10913210,VA MEDICAL CENTER - SYRACUSE,800 IRVING AVE,SYRACUSE,NY,NOT AVAILABLE,MILITARY,ONONDAGA,USA,43.0388312,-76.13895418,GOVERNMENT - FEDERAL
-73.78020285,42.65449071,30412208,CAPITAL DISTRICT PSYCHIATRIC CENTER,75 NEW SCOTLAND AVE,ALBANY,NY,(518) 549-6000,PSYCHIATRIC,ALBANY,USA,42.65449071,-73.78020285,GOVERNMENT - STATE
-90.34288716,39.11054067,3062052,JERSEY COMMUNITY HOSPITAL,400 MAPLE SUMMIT ROAD,JERSEYVILLE,IL,(618) 498-6402,GENERAL ACUTE CARE,JERSEY,USA,39.11054067,-90.34288716,GOVERNMENT - DISTRICT/AUTHORITY
-99.96290978,31.74997292,7076821,BALLINGER MEMORIAL HOSPITAL,608 AVENUE B,BALLINGER,TX,(325) 365-2531,CRITICAL ACCESS,RUNNELS,USA,31.74997292,-99.96290978,GOVERNMENT - DISTRICT/AUTHORITY
-99.51579603,34.25475226,10679225,CHILLICOTHE HOSPITAL,303 AVE I,CHILLICOTHE,TX,(940) 852-5131,CRITICAL ACCESS,HARDEMAN,USA,34.25475226,-99.51579603,GOVERNMENT - DISTRICT/AUTHORITY
-99.84811412,31.22129266,17276837,CONCHO COUNTY HOSPITAL,EAKER STREET,EDEN,TX,(325) 869-5911,CRITICAL ACCESS,CONCHO,USA,31.22129266,-99.84811412,GOVERNMENT - DISTRICT/AUTHORITY
-76.7225854,39.2647555,6521228,SPRING GROVE HOSPITAL CENTER,WADE AVENUE,CATONSVILLE,MD,(410) 402-7455,PSYCHIATRIC,BALTIMORE,USA,39.2647555,-76.7225854,GOVERNMENT - STATE
-97.38032336,33.65395734,39576252,MUENSTER MEMORIAL HOSPITAL,605 NORTH MAPLE STREET,MUENSTER,TX,(940) 759-2271,CRITICAL ACCESS,COOKE,USA,33.65395734,-97.38032336,GOVERNMENT - DISTRICT/AUTHORITY
-100.6344359,30.56340928,50476950,LILLIAN M. HUDSPETH MEMORIAL HOSPITAL,308 HUDSPETH DRIVE,SONORA,TX,(325) 387-2521,CRITICAL ACCESS,SUTTON,USA,30.56340928,-100.6344359,GOVERNMENT - DISTRICT/AUTHORITY
-82.41330097,38.41276559,925709,MILDRED MITCHELL-BATEMAN HOSPITAL,1530 NORWAY AVENUE,HUNTINGTON,WV,(304) 525-7800,PSYCHIATRIC,CABELL,USA,38.41276559,-82.41330097,GOVERNMENT - STATE
-81.19320077,37.76496548,16725801,VA MEDICAL CENTER - BECKLEY,200 VETERANS AVE,BECKLEY,WV,(304) 255-2121,MILITARY,RALEIGH,USA,37.76496548,-81.19320077,GOVERNMENT - FEDERAL
-69.70435212,44.28046208,173204330,VA MAINE HEALTHCARE SYSTEM TOGUS,1 VA CENTER,AUGUSTA,ME,(877) 421-8263,MILITARY,KENNEBEC,USA,44.28046208,-69.70435212,GOVERNMENT - FEDERAL
-88.3099939,36.60688891,6442071,MURRAY CALLOWAY COUNTY HOSPITAL,803 POPLAR STREET,MURRAY,KY,(270) 762-1100,GENERAL ACUTE CARE,CALLOWAY,USA,36.60688891,-88.3099939,GOVERNMENT - LOCAL
-98.66230163,35.53927687,13273096,WEATHERFORD REGIONAL HOSPITAL,3701 EAST MAIN STREET,WEATHERFORD,OK,(580) 772-5551,CRITICAL ACCESS,CUSTER,USA,35.53927687,-98.66230163,GOVERNMENT - DISTRICT/AUTHORITY
-95.15629396,36.6534086,1974301,SAIN FRANCIS HOSPITAL VINITA INC,735 NORTH FOREMAN STREET,VINITA,OK,(918) 256-7551,GENERAL ACUTE CARE,CRAIG,USA,36.6534086,-95.15629396,GOVERNMENT - DISTRICT/AUTHORITY
-96.48174236,36.30932452,10574020,CLEVELAND AREA HOSPITAL,1401 WEST PAWNEE STREET,CLEVELAND,OK,(918) 358-2501,CRITICAL ACCESS,PAWNEE,USA,36.30932452,-96.48174236,GOVERNMENT - DISTRICT/AUTHORITY
-102.5180648,36.72867274,10773933,CIMARRON MEMORIAL HOSPITAL,100 SOUTH ELLIS STREET,BOISE CITY,OK,(580) 544-2501,CRITICAL ACCESS,CIMARRON,USA,36.72867274,-102.5180648,GOVERNMENT - LOCAL
-97.40737758,35.2320812,14773071,J. D. MCCARTY CENTER FOR CHILDREN WITH DEVELOPMENTAL,2002 EAST ROBINSON,NORMAN,OK,(405) 307-2800,REHABILITATION,CLEVELAND,USA,35.2320812,-97.40737758,GOVERNMENT - STATE
-103.7282684,44.36962692,2757732,LEAD-DEADWOOD REGIONAL HOSPITAL,61 CHARLES STREET,DEADWOOD,SD,(605) 717-6000,CRITICAL ACCESS,LAWRENCE,USA,44.36962692,-103.7282684,GOVERNMENT - STATE
-90.15767684,41.46031479,15161254,HAMMOND HENRY HOSPITAL,600 N COLLEGE AVENUE,GENESEO,IL,(309) 944-6431,CRITICAL ACCESS,HENRY,USA,41.46031479,-90.15767685,GOVERNMENT - DISTRICT/AUTHORITY
-87.75041676,39.01454146,17562454,CRAWFORD MEMORIAL HOSPITAL,1000 NORTH ALLEN STREET,ROBINSON,IL,(618) 546-2514,CRITICAL ACCESS,CRAWFORD,USA,39.01454146,-87.75041677,GOVERNMENT - DISTRICT/AUTHORITY
-88.94855005,38.64147989,17762881,SALEM TOWNSHIP HOSPITAL,1201 RICKER DRIVE,SALEM,IL,(618) 548-3194,CRITICAL ACCESS,MARION,USA,38.64147989,-88.94855005,GOVERNMENT - LOCAL
-151.5501298,59.65247012,399603,SOUTH PENINSULA HOSPITAL,4300 BARTLETT STREET,HOMER,AK,(907) 235-8101,CRITICAL ACCESS,KENAI PENINSULA,USA,59.65247012,-151.5501298,GOVERNMENT - DISTRICT/AUTHORITY
-135.346935,57.05976133,1899835,SITKA COMMUNITY HOSPITAL,209 MOLLER AVENUE,SITKA,AK,(907) 747-3241,GENERAL ACUTE CARE,SITKA,USA,57.05976133,-135.346935,GOVERNMENT - LOCAL
-132.9552051,56.81288408,2599833,PETERSBURG MEDICAL CENTER,103 FRAM ST.,PETERSBURG,AK,(907) 772-4291,GENERAL ACUTE CARE,WRANGELL-PETERSBURG,USA,56.81288408,-132.9552051,GOVERNMENT - LOCAL
-90.02634368,35.14352075,16538104,MEMPHIS VETERANS AFFAIRS MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,(901) 523-8990,MILITARY,SHELBY,USA,35.14352075,-90.02634368,GOVERNMENT - FEDERAL
-88.89525133,35.81584684,4538343,HUMBOLDT GENERAL HOSPITAL,3525 CHERE CAROL ROAD,HUMBOLDT,TN,(731) 784-2321,GENERAL ACUTE CARE,GIBSON,USA,35.81584684,-88.89525133,GOVERNMENT - DISTRICT/AUTHORITY
-88.75414132,35.91228641,16338358,MILAN GENERAL HOSPITAL,4039 HIGHLAND ST,MILAN,TN,(731) 686-1591,GENERAL ACUTE CARE,GIBSON,USA,35.91228641,-88.75414132,GOVERNMENT - DISTRICT/AUTHORITY
-82.37020633,36.30913796,14537684,JAMES H. QUILLEN VA MEDICAL CENTER,809 LAMONT ST,MOUNTAIN HOME,TN,(423) 926-1171,MILITARY,WASHINGTON,USA,36.30913796,-82.37020633,GOVERNMENT - FEDERAL
-87.79233528,36.07603106,17837185,THREE RIVERS HOSPITAL,451 HIGHWAY 13 SOUTH,WAVERLY,TN,(931) 296-4203,CRITICAL ACCESS,HUMPHREYS,USA,36.07603106,-87.79233528,GOVERNMENT - LOCAL
-94.76900543,38.92442295,6566219,MINIMALLY INVASIVE SURGERY HOSPITAL,11217 LAKEVIEW AVENUE,LENEXA,KS,(913) 322-7408,SPECIAL,JOHNSON,USA,38.92442295,-94.76900543,GOVERNMENT - STATE
-100.0133202,37.44152763,7967865,MINNEOLA DISTRICT HOSPITAL,212 MAIN,MINNEOLA,KS,(620) 885-4264,GENERAL ACUTE CARE,CLARK,USA,37.44152763,-100.0133202,GOVERNMENT - DISTRICT/AUTHORITY
-100.5383415,39.81592087,9867749,DECATUR COUNTY HOSPITAL,810 W  COLUMBIA STREET,OBERLIN,KS,(785) 475-2208,GENERAL ACUTE CARE,DECATUR,USA,39.81592087,-100.5383415,GOVERNMENT - LOCAL
-94.93994271,38.51361554,10066064,OSAWATOMIE STATE HOSPITAL PSYCHIATRIC,500 STATE HOSPITAL DRIVE,OSAWATOMIE,KS,(913) 755-7000,PSYCHIATRIC,MIAMI,USA,38.51361554,-94.93994271,GOVERNMENT - STATE
-98.70148391,39.43717595,10167473,OSBORNE COUNTY MEMORIAL HOSPITAL,424 W NEW HAMPSHIRE,OSBORNE,KS,(785) 346-2121,GENERAL ACUTE CARE,OSBORNE,USA,39.43717595,-98.70148391,GOVERNMENT - LOCAL
-101.7424324,37.98486315,13667878,HAMILTON COUNTY HOSPITAL,700 NORTH HUSER,SYRACUSE,KS,(620) 384-7461,GENERAL ACUTE CARE,HAMILTON,USA,37.98486315,-101.7424324,GOVERNMENT - LOCAL
-101.3586672,37.58467204,13867880,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,415 N MAIN STREET,ULYSSES,KS,(620) 356-1266,GENERAL ACUTE CARE,GRANT,USA,37.58467204,-101.3586672,GOVERNMENT - LOCAL
-99.87109478,39.02731159,13967672,TREGO COUNTY LEMKE MEMORIAL HOSPITAL,320 THIRTEENTH ST,WA KEENEY,KS,(785) 743-2182,GENERAL ACUTE CARE,TREGO,USA,39.02731159,-99.87109478,GOVERNMENT - LOCAL
-97.04640479,39.8175252,14166968,WASHINGTON COUNTY HOSPITAL,304 E 3RD STREET,WASHINGTON,KS,(785) 325-2211,GENERAL ACUTE CARE,WASHINGTON,USA,39.8175252,-97.04640479,GOVERNMENT - LOCAL
-99.89497682,32.76801152,3379501,ANSON GENERAL HOSPITAL,101 AVENUE J,ANSON,TX,(325) 823-3231,GENERAL ACUTE CARE,JONES,USA,32.76801152,-99.89497682,GOVERNMENT - LOCAL
-102.2674143,33.18772983,8979316,BROWNFIELD REGIONAL MEDICAL CENTER,705 EAST FELT STREET,BROWNFIELD,TX,(806) 637-3551,GENERAL ACUTE CARE,TERRY,USA,33.18772983,-102.2674143,GOVERNMENT - DISTRICT/AUTHORITY
-100.3882568,35.90339317,9579014,HEMPHILL COUNTY HOSPITAL,1020 SOUTH FOURTH STREET,CANADIAN,TX,(806) 323-6422,GENERAL ACUTE CARE,HEMPHILL,USA,35.90339317,-100.3882568,GOVERNMENT - DISTRICT/AUTHORITY
-95.89604406,33.23048076,11675428,HUNT REGIONAL COMMUNITY HOSPITAL,2900 STERLING HART DRIVE,COMMERCE,TX,NOT AVAILABLE,GENERAL ACUTE CARE,HUNT,USA,33.23048076,-95.89604406,GOVERNMENT - DISTRICT/AUTHORITY
-100.8926635,29.37496276,15678840,VAL VERDE REGIONAL MEDICAL CENTER,801 BEDELL AVENUE,DEL RIO,TX,(830) 778-3658,GENERAL ACUTE CARE,VAL VERDE,USA,29.37496276,-100.8926635,GOVERNMENT - DISTRICT/AUTHORITY
-102.3159599,34.55609028,16779027,PLAINS MEMORIAL HOSPITAL,310 WEST HALSELL STREET,DIMMITT,TX,(806) 647-2191,GENERAL ACUTE CARE,CASTRO,USA,34.55609028,-102.3159599,GOVERNMENT - DISTRICT/AUTHORITY
-102.8804074,30.90537931,19879735,PECOS COUNTY MEMORIAL HOSPITAL,387 WEST IH-10,FORT STOCKTON,TX,(432) 336-4201,GENERAL ACUTE CARE,PECOS,USA,30.90537931,-102.8804074,GOVERNMENT - LOCAL
-98.11377982,31.70438018,23876531,HAMILTON GENERAL HOSPITAL,400 NORTH BROWN STREET,HARLINGEN,TX,(254) 386-1950,GENERAL ACUTE CARE,HAMILTON,USA,31.70438018,-98.11377982,GOVERNMENT - DISTRICT/AUTHORITY
-102.3911933,34.82106089,24979045,HEREFORD REGIONAL MEDICAL CENTER,801 EAST THIRD STREET,HEREFORD,TX,(806) 364-2141,GENERAL ACUTE CARE,DEAF SMITH,USA,34.82106089,-102.3911933,GOVERNMENT - DISTRICT/AUTHORITY
-102.2110608,31.11410196,37679752,MCCAMEY HOSPITAL,2500 RANCH ROAD 305,MCCAMEY,TX,(432) 652-8626,GENERAL ACUTE CARE,UPTON,USA,31.11410196,-102.2110608,GOVERNMENT - DISTRICT/AUTHORITY
-101.9474632,31.22721524,43979778,RANKIN COUNTY HOSPITAL DISTRICT,1105 N ELIZABETH STREET,RANKIN,TX,NOT AVAILABLE,GENERAL ACUTE CARE,UPTON,USA,31.22721524,-101.9474632,GOVERNMENT - DISTRICT/AUTHORITY
-100.9170925,32.68793228,49779549,COGDELL MEMORIAL HOSPITAL,1700 COGDELL BOULEVARD,SNYDER,TX,(325) 574-7436,GENERAL ACUTE CARE,SCURRY,USA,32.68793228,-100.9170925,GOVERNMENT - DISTRICT/AUTHORITY
-99.78329501,32.92784581,50579553,STAMFORD MEMORIAL HOSPITAL,1601 COLUMBIA STREET,STAMFORD,TX,(325) 773-2725,GENERAL ACUTE CARE,JONES,USA,32.92784581,-99.78329501,GOVERNMENT - DISTRICT/AUTHORITY
-101.7913387,32.13398778,50879782,MARTIN COUNTY HOSPITAL DISTRICT,610 N SAINT PETER STREET,STANTON,TX,NOT AVAILABLE,GENERAL ACUTE CARE,MARTIN,USA,32.13398778,-101.7913387,GOVERNMENT - DISTRICT/AUTHORITY
-100.2291844,33.15056005,6479502,STONEWALL MEMORIAL HOSPITAL,821 NORTH BROADWAY STREET,ASPERMONT,TX,(940) 989-3551,CRITICAL ACCESS,STONEWALL,USA,33.15056005,-100.2291844,GOVERNMENT - DISTRICT/AUTHORITY
-97.38426911,42.05069795,9768701,NORFOLK REGIONAL CENTER,1700 NORTH VICTORY RD,NORFOLK,NE,(402) 370-3400,PSYCHIATRIC,MADISON,USA,42.05069795,-97.38426911,GOVERNMENT - STATE
-87.29861569,30.39856995,15,NAVAL HOSPITAL PENSACOLA,6000 WEST HIGHWAY 98,PENSACOLA,FL,(850) 505-6601,MILITARY,ESCAMBIA,USA,30.39856995,-87.29861569,GOVERNMENT - FEDERAL
-84.03740713,39.80534785,24,88TH MEDICAL GROUP - WRIGHT-PATTERSON AIR FORCE BASE MEDICAL CENTER,4881 SUGAR MAPLE DR,WRIGHT PATTERSON AFB,OH,NOT AVAILABLE,MILITARY,GREENE,USA,39.80534785,-84.03740713,GOVERNMENT - FEDERAL
-92.11483258,37.76616456,29,FORT LEONARD WOOD ARMY COMMUNITY HOSPITAL,4430 MISSOURI AVE,FORT LEONARD WOOD,MO,(573) 596-0456,MILITARY,PULASKI,USA,37.76616456,-92.11483258,GOVERNMENT - FEDERAL
-149.7445305,61.23278802,1099504,ALASKA VA HEALTHCARE SYSTEM,1201 N MULDOON RD,ANCHORAGE,AK,(907) 257-4700,MILITARY,ANCHORAGE,USA,61.23278802,-149.7445305,GOVERNMENT - FEDERAL
-72.74061649,41.70168559,3606111,VA MEDICAL CENTER - NEWINGTON CAMPUS,555 WILLARD AVE,NEWINGTON,CT,NOT AVAILABLE,MILITARY,HARTFORD,USA,41.70168559,-72.74061649,GOVERNMENT - FEDERAL
-86.3806145,35.9143078,13337129,VA MEDICAL CENTER - ALVIN C. YORK CAMPUS,3400 LEBANON PIKE,MURFREESBORO,TN,(615) 867-6000,MILITARY,RUTHERFORD,USA,35.9143078,-86.3806145,GOVERNMENT - FEDERAL
-100.3973167,32.45321238,52679556,ROLLING PLAINS MEMORIAL HOSPITAL,200 EAST ARIZONA AVENUE,SWEETWATER,TX,(325) 235-1701,GENERAL ACUTE CARE,NOLAN,USA,32.45321238,-100.3973167,GOVERNMENT - DISTRICT/AUTHORITY
-101.4979116,32.27052408,7779720,BIG SPRING STATE HOSPITAL,1901 NORTH HIGHWAY 87,BIG SPRING,TX,NOT AVAILABLE,PSYCHIATRIC,HOWARD,USA,32.27052408,-101.4979116,GOVERNMENT - STATE
-99.32598274,34.15535295,54676384,NORTH TEXAS STATE HOSPITAL,4730 COLLEGE DRIVE,VERNON,TX,NOT AVAILABLE,PSYCHIATRIC,WILBARGER,USA,34.15535295,-99.32598275,GOVERNMENT - STATE
-156.3574296,20.70140265,1696790,KULA HOSPITAL,100 KEOKEA PLACE,KULA,HI,(808) 878-1221,GENERAL ACUTE CARE,MAUI,USA,20.70140265,-156.3574296,GOVERNMENT - STATE
-159.3128754,22.08782195,2596746,SAMUEL MAHELONA  MEMORIAL HOSPITAL,4800 KAWAIHAU RD,KAPAA,HI,(808) 822-4961,GENERAL ACUTE CARE,KAUAI,USA,22.08782195,-159.3128754,GOVERNMENT - STATE
-94.64665259,31.61197484,79375961,CECIL R BOMAR REHABILITATION CENTER,707 WOOD STREET,NACOGDOCHES,TX,(936) 564-7422,REHABILITATION,NACOGDOCHES,USA,31.61197484,-94.64665259,GOVERNMENT - DISTRICT/AUTHORITY
-97.59338257,33.21784466,82676234,WISE REGIONAL HEALTH INPATIENT REHABILITATION,2000 SOUTH FM 51,DECATUR,TX,(940) 626-4001,REHABILITATION,WISE,USA,33.21784466,-97.59338257,GOVERNMENT - DISTRICT/AUTHORITY
-157.8158549,21.40513249,596744,HAWAII STATE HOSPITAL,45-710 KEAAHALA RD,KANEOHE,HI,(808) 247-2191,PSYCHIATRIC,HONOLULU,USA,21.40513249,-157.8158549,GOVERNMENT - STATE
-122.4650102,38.28807387,43995476,SONOMA VALLEY HOSPITAL,347 ANDRIEUX STREET,SONOMA,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SONOMA,USA,38.28807387,-122.4650102,GOVERNMENT - DISTRICT/AUTHORITY
-120.4395324,34.64091099,26193436,LOMPOC VALLEY MEDICAL CENTER,1515 E. OCEAN AVENUE,LOMPOC,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SANTA BARBARA,USA,34.64091099,-120.4395324,GOVERNMENT - DISTRICT/AUTHORITY
-119.7806333,34.4441369,40393110,SANTA BARBARA PSYCHIATRIC HEALTH FACILITY,315 CAMINO DEL REMEDIO,SANTA BARBARA,CA,NOT AVAILABLE,PSYCHIATRIC,SANTA BARBARA,USA,34.4441369,-119.7806333,GOVERNMENT - LOCAL
-116.9601854,33.7501697,16392543,HEMET VALLEY MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,CA,NOT AVAILABLE,GENERAL ACUTE CARE,RIVERSIDE,USA,33.7501697,-116.9601854,GOVERNMENT - DISTRICT/AUTHORITY
-116.9461022,33.93182075,39292220,SAN GORGONIO MEMORIAL HOSPITAL,600 HIGHLAND SPRINGS AVENUE,BANNING,CA,NOT AVAILABLE,GENERAL ACUTE CARE,RIVERSIDE,USA,33.93182075,-116.9461022,GOVERNMENT - DISTRICT/AUTHORITY
-120.340684,36.15247112,7293210,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,COALINGA,CA,NOT AVAILABLE,GENERAL ACUTE CARE,FRESNO,USA,36.15247112,-120.340684,GOVERNMENT - DISTRICT/AUTHORITY
-122.1328148,38.00679801,8894553,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,CA,NOT AVAILABLE,GENERAL ACUTE CARE,CONTRA COSTA,USA,38.00679801,-122.1328148,GOVERNMENT - LOCAL
-121.460877,38.55719537,38295817,SACRAMENTO COUNTY MENTAL HEALTH TREATMENT CENTER,2150 STOCKTON BOULEVARD,SACRAMENTO,CA,NOT AVAILABLE,PSYCHIATRIC,SACRAMENTO,USA,38.55719537,-121.460877,GOVERNMENT - LOCAL
-117.9228031,33.66344421,12892626,FAIRVIEW DEVELOPMENTAL CENTER,2501 HARBOR BOULEVARD,COSTA MESA,CA,NOT AVAILABLE,GENERAL ACUTE CARE,ORANGE,USA,33.66344421,-117.9228031,GOVERNMENT - STATE
-85.26367959,34.94687793,15630742,CORNERSTONE MEDICAL CENTER,100 GROSS CRESCENT CIRCLE,FORT OGLETHORPE,GA,NOT AVAILABLE,GENERAL ACUTE CARE,CATOOSA,USA,34.94687793,-85.26367959,GOVERNMENT - DISTRICT/AUTHORITY
-83.89768799,32.53299173,1531030,FORT VALLEY STATE UNIVERSITY HEALTH SYSTEM,5001 STATE UNIVERSITY DRIVE,FORT VALLEY,GA,(478) 827-3878,GENERAL ACUTE CARE,PEACH,USA,32.53299173,-83.89768799,GOVERNMENT - STATE
-83.99389357,30.80828659,18431792,SOUTHWESTERN STATE HOSPITAL,400 SOUTH PINE TREE BLVD,THOMASVILLE,GA,NOT AVAILABLE,PSYCHIATRIC,THOMAS,USA,30.80828659,-83.99389357,GOVERNMENT - STATE
-81.61510891,30.78090229,9631558,SOUTHEAST GEORGIA HEALTH SYSTEM - CAMDEN CAMPUS,2000 DAN PROCTOR DRIVE,ST. MARYS,GA,NOT AVAILABLE,GENERAL ACUTE CARE,CAMDEN,USA,30.78090229,-81.61510891,GOVERNMENT - LOCAL
-82.93947389,34.34663565,2730643,TY COBB HEALTHCARE SYSTEM - HART COUNTY HOSPITAL,GIBSON AND CADE STREETS,HARTWELL,GA,(706) 356-7800,GENERAL ACUTE CARE,HART,USA,34.34663565,-82.93947389,GOVERNMENT - DISTRICT/AUTHORITY
-71.76246104,41.99725365,202830,ZAMBARANO MEMORIAL HOSPITAL,2056 WALLUM LAKE ROAD,BURRILLVILLE,RI,NOT AVAILABLE,PSYCHIATRIC,PROVIDENCE,USA,41.99725365,-71.76246104,GOVERNMENT - STATE
